family,genus,species,Long,Lat
Orchidaceae,Vanilla,Vanilla palmarum,-37.423147,-9.617439
Orchidaceae,Habenaria,Habenaria cryptophila,-37.058489,-9.682869
Orchidaceae,Polystachya,Polystachya concreta,-37.058489,-9.682869
Orchidaceae,Epidendrum,Epidendrum carpophorum,-36.572067,-9.526233
Orchidaceae,Dimerandra,Dimerandra emarginata,-36.572067,-9.526233
Orchidaceae,Polystachya,Polystachya concreta,-36.572067,-9.526233
Orchidaceae,Dimerandra,Dimerandra emarginata,-37.501544,-10.292592
Orchidaceae,Polystachya,Polystachya concreta,-37.501544,-10.292592
Orchidaceae,Epidendrum,Epidendrum rigidum,-37.501544,-10.292592
Orchidaceae,Trichocentrum,Trichocentrum cebolleta,-37.594436,-10.225925
Orchidaceae,Sarcoglottis,Sarcoglottis acaulis,-37.594436,-10.225925
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-37.594436,-10.225925
Orchidaceae,Gomesa,Gomesa barbata,-38.253858,-9.218981
Orchidaceae,Habenaria,Habenaria schenckii,-38.383342,-9.708094
Orchidaceae,Sarcoglottis,Sarcoglottis grandiflora,-37.456172,-10.273611
Orchidaceae,Polystachya,Polystachya concreta,-38.383342,-9.708094
Orchidaceae,Polystachya,Polystachya concreta,-38.253858,-10.430556
Orchidaceae,NA,NA,-38.201875,-9.659722
Orchidaceae,Habenaria,Habenaria schenckii,-38.253858,-10.430556
Orchidaceae,Sobralia,Sobralia sessilis,-40.285186,-12.368519
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-36.639506,-9.800772
Orchidaceae,Epidendrum,Epidendrum pseudodifforme,-36.639506,-9.800772
Orchidaceae,Cattleya,Cattleya labiata,-36.639506,-9.800772
Orchidaceae,Epidendrum,Epidendrum secundum,-41.002314,-12.055711
Orchidaceae,Polystachya,Polystachya concreta,-36.504167,-9.402314
Orchidaceae,Epidendrum,Epidendrum avicula,-36.504167,-9.402314
Orchidaceae,Cattleya,Cattleya labiata,-37.603086,-9.377469
Orchidaceae,Vanilla,Vanilla palmarum,-37.371606,-9.408025
Orchidaceae,Habenaria,Habenaria hamata,-38.650308,-8.415433
Orchidaceae,Vanilla,Vanilla palmarum,-37.512344,-9.516975
Orchidaceae,Polystachya,Polystachya concreta,-37.895256,-9.637964
Orchidaceae,Catasetum,Catasetum uncatum,-40.285186,-13.166667
Orchidaceae,Encyclia,Encyclia dichroma,-40.166667,-13.201853
Orchidaceae,Gomesa,Gomesa ramosa,-42.059258,-12.75
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.233333,-11.944908
Orchidaceae,Epidendrum,Epidendrum secundum,-41.763117,-13.007717
Orchidaceae,Eulophia,Eulophia maculata,-40.5054,-13.263889
Orchidaceae,Catasetum,Catasetum uncatum,-38.223989,-10.490817
Orchidaceae,Catasetum,Catasetum uncatum,-37.603758,-9.377956
Orchidaceae,NA,NA,-37.603758,-9.377956
Orchidaceae,Vanilla,Vanilla palmarum,-37.603758,-9.377956
Orchidaceae,Catasetum,Catasetum uncatum,-38.383342,-9.708094
Orchidaceae,Sarcoglottis,Sarcoglottis grandiflora,-37.418211,-9.541133
Orchidaceae,Encyclia,Encyclia alboxanthina,-42.360047,-14.023294
Orchidaceae,Liparis,Liparis nervosa,-36.793242,-9.534536
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-36.572231,-9.526475
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.793242,-9.534536
Orchidaceae,Habenaria,Habenaria petalodes,-36.504861,-9.402825
Orchidaceae,Vanilla,Vanilla palmarum,-36.817439,-9.904631
Orchidaceae,Sarcoglottis,Sarcoglottis grandiflora,-37.417747,-9.54105
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.810919,-9.674522
Orchidaceae,Dichaea,Dichaea panamensis,-36.956203,-9.884653
Orchidaceae,Liparis,Liparis nervosa,-36.574436,-9.51895
Orchidaceae,Bulbophyllum,Bulbophyllum meridense,-36.956203,-9.884653
Orchidaceae,Notylia,Notylia longispicata,-36.956203,-9.884653
Orchidaceae,Campylocentrum,Campylocentrum micranthum,-36.956203,-9.884653
Orchidaceae,Cattleya,Cattleya elongata,-41.333356,-12.626319
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-36.956203,-9.884653
Orchidaceae,Aspidogyne,Aspidogyne foliosa,-37.542661,-10.308642
Orchidaceae,Gomesa,Gomesa recurva,-36.786389,-9.541361
Orchidaceae,Epidendrum,Epidendrum flammeum,-37.325794,-9.906181
Orchidaceae,Eulophia,Eulophia maculata,-37.49645,-9.888733
Orchidaceae,Catasetum,Catasetum uncatum,-37.414722,-9.639806
Orchidaceae,Habenaria,Habenaria pratensis,-36.786389,-9.541361
Orchidaceae,Habenaria,Habenaria cryptophila,-36.786389,-9.541361
Orchidaceae,Trichocentrum,Trichocentrum cebolleta,-37.603086,-9.377469
Orchidaceae,Liparis,Liparis nervosa,-36.786389,-9.541361
Orchidaceae,Catasetum,Catasetum uncatum,-37.446389,-9.514667
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-36.962331,-9.874869
Orchidaceae,Epidendrum,Epidendrum hassleri,-36.786389,-9.541361
Orchidaceae,Polystachya,Polystachya concreta,-37.408025,-9.905711
Orchidaceae,Erycina,Erycina pusilla,-36.572067,-9.526233
Orchidaceae,Sacoila,Sacoila lanceolata,-36.572067,-9.526233
Orchidaceae,Epidendrum,Epidendrum ciliare,-38.908606,-4.203389
Orchidaceae,Prosthechea,Prosthechea alagoensis,-36.904631,-9.098767
Orchidaceae,Sobralia,Sobralia liliastrum,-36.572067,-9.526233
Orchidaceae,Prosthechea,Prosthechea fragrans,-36.904631,-9.098767
Orchidaceae,Cattleya,Cattleya pfisteri,-41.375556,-13.2
Orchidaceae,Maxillaria,Maxillaria picta,-40.1815,-8.02653
Orchidaceae,Maxillaria,Maxillaria leucaimata,-38.1167,-6.58333
Orchidaceae,Mesadenella,Mesadenella cuspidata,-39.9,-6.2
Orchidaceae,Cattleya,Cattleya xanthina,-41.2809,-11.4099
Orchidaceae,Epidendrum,Epidendrum denticulatum,-39.9,-6.2
Orchidaceae,Cyrtopodium,Cyrtopodium andersonii,-40.6833,-5.76667
Orchidaceae,Epidendrum,Epidendrum filicaule,-38.6667,-4.55
Orchidaceae,Maxillaria,Maxillaria schlechteriana,-40.1247,-9.07848
Orchidaceae,Campylocentrum,Campylocentrum sellowii,-39.9014,-6.24494
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-41.573889,-12.574722
Orchidaceae,Sacoila,Sacoila lanceolata,-36.385,-8.390833
Orchidaceae,Bulbophyllum,Bulbophyllum involutum,-41.905139,-13.526444
Orchidaceae,Acianthera,Acianthera ochreata,-41.905139,-13.526444
Orchidaceae,Epistephium,Epistephium sclerophyllum,-41.364444,-12.996944
Orchidaceae,Encyclia,Encyclia advena,-35.7077,-6.95327
Orchidaceae,Epidendrum,Epidendrum ramosum,-42.515,-14.512222
Orchidaceae,NA,NA,-41.309167,-12.3
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.209444,-11.207778
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.905833,-11.909167
Orchidaceae,Habenaria,Habenaria repens,-41.209444,-11.207778
Orchidaceae,Prescottia,Prescottia leptostachya,-40.905833,-11.909167
Orchidaceae,NA,NA,-41.549444,-13.538056
Orchidaceae,Gomesa,Gomesa warmingii,-41.901667,-13.290833
Orchidaceae,Gomesa,Gomesa warmingii,-41.916667,-13.25
Orchidaceae,Acianthera,Acianthera ochreata,-41.871389,-13.460833
Orchidaceae,Acianthera,Acianthera ochreata,-41.343333,-12.979444
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.343333,-12.979444
Orchidaceae,NA,NA,-41.871389,-13.460833
Orchidaceae,Epistephium,Epistephium sclerophyllum,-41.9425,-13.518056
Orchidaceae,Maxillaria,Maxillaria humilis,-41.882222,-13.325833
Orchidaceae,Cattleya,NA,-41.408889,-13.410556
Orchidaceae,Epidendrum,Epidendrum secundum,-41.403056,-10.415278
Orchidaceae,Cyrtopodium,NA,-41.428056,-10.421389
Orchidaceae,Habenaria,NA,-37.566667,-10.537778
Orchidaceae,NA,NA,-41.213528,-11.598139
Orchidaceae,Habenaria,Habenaria petalodes,-37.558333,-10.530278
Orchidaceae,Polystachya,Polystachya concreta,-37.558333,-10.530278
Orchidaceae,Epidendrum,Epidendrum avicula,-38.970556,-4.207222
Orchidaceae,Ornithocephalus,NA,-38.970556,-4.207222
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.385,-12.395556
Orchidaceae,Prescottia,NA,-39.054444,-11.054167
Orchidaceae,Cyrtopodium,NA,-36.019722,-7.908056
Orchidaceae,Epidendrum,Epidendrum secundum,-36.019722,-7.908056
Orchidaceae,Stelis,Stelis duckei,-38.961944,-4.237222
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.882222,-13.325833
Orchidaceae,Acianthera,Acianthera glumacea,-41.185833,-11.576111
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41,-11.616667
Orchidaceae,Sobralia,NA,-41,-11.616667
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.188889,-8.239167
Orchidaceae,Encyclia,Encyclia jenischiana,-39.854167,-12.869722
Orchidaceae,Epidendrum,Epidendrum carpophorum,-41.446389,-12.470556
Orchidaceae,Acianthera,Acianthera ochreata,-36.043055,-8.448055
Orchidaceae,Brassavola,Brassavola tuberculata,-36.107778,-8.200278
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-41.9,-13.533333
Orchidaceae,Prosthechea,Prosthechea aemula,-41.371389,-12.424167
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.343333,-12.978333
Orchidaceae,Cattleya,Cattleya elongata,-41.343333,-12.978333
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-38.333333,-11.716667
Orchidaceae,Galeandra,Galeandra montana,-40.559167,-12.422222
Orchidaceae,Habenaria,Habenaria meeana,-41.95,-13.583333
Orchidaceae,Epidendrum,NA,-36.385555,-8.2075
Orchidaceae,NA,NA,-36.385555,-8.2075
Orchidaceae,Acianthera,Acianthera ochreata,-40.513889,-11.193055
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.871389,-13.493889
Orchidaceae,Prescottia,NA,-41.765,-13.151111
Orchidaceae,Vanilla,Vanilla phaeantha,-38.333333,-11.716667
Orchidaceae,Gomesa,Gomesa ramosa,-40.525,-11.269722
Orchidaceae,Gomesa,Gomesa ramosa,-40.5075,-11.203611
Orchidaceae,Epidendrum,Epidendrum avicula,-41.292222,-13.290278
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-40.559167,-12.422222
Orchidaceae,Epidendrum,Epidendrum cristatum,-41.292222,-13.389722
Orchidaceae,Habenaria,Habenaria hamata,-41.883333,-13.3
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-39.783333,-12.733333
Orchidaceae,Epistephium,Epistephium williamsii,-41.400278,-12.464444
Orchidaceae,Epidendrum,Epidendrum secundum,-40.688611,-11.216111
Orchidaceae,Epidendrum,Epidendrum secundum,-40.5075,-11.186944
Orchidaceae,Epidendrum,Epidendrum secundum,-40.467778,-12.315
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-39.899167,-12.755
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-39.766667,-12.753333
Orchidaceae,Brassavola,Brassavola tuberculata,-39.333333,-10.45
Orchidaceae,Catasetum,Catasetum luridum,-39.766667,-12.7
Orchidaceae,Gomesa,Gomesa barbata,-35.843889,-8.381944
Orchidaceae,Habenaria,Habenaria petalodes,-35.843889,-5.381944
Orchidaceae,Habenaria,NA,-35.843889,-8.381944
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-35.843889,-8.381944
Orchidaceae,Habenaria,Habenaria obtusa,-35.8375,-8.3325
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-36.010278,-8.391389
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.414167,-10.331667
Orchidaceae,Acianthera,Acianthera prolifera,-41.882222,-13.325833
Orchidaceae,Acianthera,Acianthera saundersiana,-41.882222,-13.325833
Orchidaceae,Habenaria,Habenaria obtusa,-36.191667,-8.235555
Orchidaceae,Eulophia,Eulophia maculata,-36.186944,-8.239444
Orchidaceae,Habenaria,Habenaria obtusa,-39.192222,-8.236111
Orchidaceae,Polystachya,Polystachya foliosa,-38.92,-4.271111
Orchidaceae,Elleanthus,Elleanthus brasiliensis,-38.961944,-4.237222
Orchidaceae,Gomesa,Gomesa barbata,-38.076667,-7.831389
Orchidaceae,Maxillaria,Maxillaria leucaimata,-38.961944,-4.237222
Orchidaceae,Epidendrum,Epidendrum saxatile,-38.961944,-4.237222
Orchidaceae,Epidendrum,Epidendrum ramosum,-39.261944,-4.237222
Orchidaceae,Brassavola,Brassavola tuberculata,-36.385,-8.240833
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-35.753333,-8.327222
Orchidaceae,Pleurothallis,Pleurothallis ruscifolia,-38.961944,-4.237222
Orchidaceae,Pabstiella,Pabstiella uniflora,-38.92,-4.271111
Orchidaceae,Stelis,Stelis montserratii,-39.403611,-9.516667
Orchidaceae,Brassavola,Brassavola tuberculata,-35.753333,-8.327222
Orchidaceae,Maxillaria,NA,-38.970556,-4.207222
Orchidaceae,Sacoila,Sacoila lanceolata,-38.076667,-7.831389
Orchidaceae,Acianthera,Acianthera saundersiana,-38.961944,-4.237222
Orchidaceae,Prescottia,Prescottia phleoides,-36.186389,-8.243056
Orchidaceae,Stelis,Stelis loefgrenii,-38.970556,-4.207222
Orchidaceae,Encyclia,Encyclia patens,-36.385,-8.240833
Orchidaceae,Sacoila,Sacoila lanceolata,-36.385,-8.240833
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-37.726389,-9.108889
Orchidaceae,Vanilla,Vanilla palmarum,-38.730278,-8.41
Orchidaceae,Epidendrum,Epidendrum secundum,-37.726389,-9.108611
Orchidaceae,Prescottia,Prescottia plantaginifolia,-38.755,-8.444167
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-38.310278,-6.996667
Orchidaceae,Habenaria,Habenaria hamata,-38.054167,-7.823333
Orchidaceae,Encyclia,NA,-38.755,-8.444167
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-38.013889,-9.205833
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-38.870556,-6.852778
Orchidaceae,Habenaria,Habenaria depressifolia,-38.569444,-7.0525
Orchidaceae,Prescottia,Prescottia stachyodes,-38.054167,-7.823333
Orchidaceae,Polystachya,NA,-42.343611,-13.773333
Orchidaceae,Elleanthus,Elleanthus linifolius,-41.451111,-12.461667
Orchidaceae,Lankesterella,NA,-41.516667,-12.516667
Orchidaceae,Epidendrum,Epidendrum secundum,-41.154167,-11.160556
Orchidaceae,Acianthera,Acianthera ochreata,-40.671778,-11.090806
Orchidaceae,Scaphyglottis,Scaphyglottis sickii,-36.715108,-9.29375
Orchidaceae,Habenaria,Habenaria petalodes,-36.952222,-9.396189
Orchidaceae,Aspidogyne,Aspidogyne argentea,-36.833333,-9.184414
Orchidaceae,Isochilus,Isochilus linearis,-37.1846,-9.644978
Orchidaceae,Dimerandra,Dimerandra emarginata,-36.637353,-9.464653
Orchidaceae,Epidendrum,Epidendrum rigidum,-36.637353,-9.464653
Orchidaceae,Zygostates,Zygostates kuhlmannii,-37.209631,-9.549236
Orchidaceae,Scaphyglottis,Scaphyglottis sickii,-37.189428,-9.654675
Orchidaceae,Cyclopogon,Cyclopogon cearensis,-37.220131,-9.677739
Orchidaceae,Encyclia,Encyclia jenischiana,-39.8,-10.716667
Orchidaceae,Acianthera,Acianthera ochreata,-39.8,-10.716667
Orchidaceae,Vanilla,Vanilla palmarum,-40.916667,-3.833333
Orchidaceae,NA,NA,-41.884722,-13.894167
Orchidaceae,Acianthera,Acianthera ochreata,-35.699167,-6.691111
Orchidaceae,Habenaria,NA,-40.958611,-3.952222
Orchidaceae,Epistephium,Epistephium sclerophyllum,-41.788889,-13.795278
Orchidaceae,Prescottia,NA,-39.470833,-12.466944
Orchidaceae,NA,NA,-41.579167,-12.571389
Orchidaceae,NA,NA,-38.840833,-4.841389
Orchidaceae,NA,NA,-38.975,-4.975278
Orchidaceae,Sarcoglottis,NA,-38.840833,-4.841389
Orchidaceae,Epidendrum,Epidendrum anatipedium,-38.92,-4.271111
Orchidaceae,Trichosalpinx,Trichosalpinx dura,-38.970556,-4.207222
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.388583,-12.991111
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.337916,-13.046961
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.322972,-12.936111
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.323972,-12.937333
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-39.067222,-11.075
Orchidaceae,Habenaria,Habenaria trifida,-39.067222,-11.075
Orchidaceae,Gomesa,Gomesa barbata,-39.067222,-11.075
Orchidaceae,Eulophia,Eulophia maculata,-39.067222,-11.075
Orchidaceae,NA,NA,-41.298611,-13.288889
Orchidaceae,NA,NA,-41.761389,-13.751111
Orchidaceae,Vanilla,Vanilla palmarum,-37.867222,-9.981667
Orchidaceae,Epidendrum,Epidendrum sanchezii,-38.974444,-4.208056
Orchidaceae,Habenaria,Habenaria hexaptera,-36.173025,-7.651967
Orchidaceae,Stelis,Stelis aprica,-41.9,-13.26666
Orchidaceae,Acianthera,Acianthera ochreata,-41.41666,-12.46666
Orchidaceae,Acianthera,Acianthera prolifera,-41.38333,-12.56666
Orchidaceae,Specklinia,Specklinia grobyi,-41.9,-13.23333
Orchidaceae,Acianthera,Acianthera ochreata,-41.33333,-10.36666
Orchidaceae,Pleurothallis,NA,-41.2,-11.58333
Orchidaceae,Acianthera,Acianthera ochreata,-41.43333,-12.46666
Orchidaceae,Acianthera,Acianthera ochreata,-41.76666,-13.15
Orchidaceae,Prescottia,Prescottia stachyodes,-36.004722,-8.31
Orchidaceae,Acianthera,Acianthera ochreata,-41.9,-13.23333
Orchidaceae,Pleurothallis,NA,-41.26666,-13.7
Orchidaceae,Oncidium,NA,-41.26666,-13.7
Orchidaceae,Habenaria,NA,-41.91666,-13.25
Orchidaceae,Habenaria,NA,-41.2,-11.58333
Orchidaceae,Habenaria,NA,-41.48333,-12.6
Orchidaceae,Habenaria,Habenaria hamata,-41.46666,-12.45
Orchidaceae,Habenaria,NA,-42.5,-14.11666
Orchidaceae,Habenaria,NA,-41.03333,-11.63333
Orchidaceae,Epidendrum,Epidendrum ellipticum,-41.33333,-10.36666
Orchidaceae,Epidendrum,NA,-37.431389,-7.186111
Orchidaceae,Epidendrum,Epidendrum paranaense,-41.91666,-13.25
Orchidaceae,Epidendrum,Epidendrum secundum,-41.9,-13.28333
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.85,-13.33333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.35,-13.01666
Orchidaceae,Epistephium,Epistephium williamsii,-41.783333,-13.15
Orchidaceae,Epistephium,Epistephium williamsii,-40.25,-10.005
Orchidaceae,Cyrtopodium,NA,-37.431389,-7.186111
Orchidaceae,Cleistes,Cleistes exilis,-41.31666,-12.86666
Orchidaceae,Cleistes,Cleistes ionoglossa,-41.41666,-13.66666
Orchidaceae,Octomeria,NA,-41.35,-12.983333
Orchidaceae,NA,NA,-41.46666,-12.45
Orchidaceae,NA,NA,-41.35,-12.98333
Orchidaceae,Sacoila,NA,-41.35,-12.98333
Orchidaceae,Epidendrum,Epidendrum secundum,-41.195833,-11.435
Orchidaceae,Epidendrum,NA,-41.195833,-11.435
Orchidaceae,Sobralia,Sobralia liliastrum,-40.407778,-10.943333
Orchidaceae,Epidendrum,Epidendrum secundum,-41.213528,-11.598139
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-36.893333,-7.470556
Orchidaceae,Epistephium,Epistephium sclerophyllum,-41.788889,-13.078611
Orchidaceae,Trichocentrum,Trichocentrum cepula,-42.323056,-13.734444
Orchidaceae,Vanilla,NA,-42.327222,-13.748611
Orchidaceae,Polystachya,NA,-42.349444,-13.778056
Orchidaceae,Galeandra,Galeandra montana,-42.355833,-13.773056
Orchidaceae,Eulophia,NA,-42.345,-13.776667
Orchidaceae,Trichocentrum,NA,-42.153333,-13.988611
Orchidaceae,Bulbophyllum,NA,-41.165,-11.575556
Orchidaceae,Trichocentrum,Trichocentrum cepula,-44.361667,-15.488055
Orchidaceae,Habenaria,NA,-41.770278,-12.418611
Orchidaceae,Habenaria,Habenaria spathulifera,-41.709167,-3.928056
Orchidaceae,Habenaria,Habenaria spathulifera,-41.748611,-4.089444
Orchidaceae,Epidendrum,Epidendrum secundum,-41.849444,-13.060833
Orchidaceae,Habenaria,Habenaria spathulifera,-41.700278,-4.131389
Orchidaceae,Polystachya,Polystachya foliosa,-38.567075,-9.4371
Orchidaceae,Prescottia,Prescottia stachyodes,-37.221683,-9.677206
Orchidaceae,Dichaea,Dichaea panamensis,-37.339219,-9.705533
Orchidaceae,Prescottia,Prescottia oligantha,-37.210347,-9.718186
Orchidaceae,Epidendrum,Epidendrum flammeum,-37.210347,-9.718186
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-37.210347,-9.718186
Orchidaceae,Prescottia,Prescottia plantaginifolia,-37.893889,-9.312222
Orchidaceae,Habenaria,Habenaria pratensis,-36.722378,-9.433758
Orchidaceae,Cattleya,Cattleya labiata,-36.722378,-9.433758
Orchidaceae,Habenaria,Habenaria pratensis,-36.726081,-9.406567
Orchidaceae,Habenaria,Habenaria petalodes,-36.710772,-9.404953
Orchidaceae,Encyclia,Encyclia advena,-36.7,-9.404631
Orchidaceae,Encyclia,Encyclia oncidioides,-36.722378,-9.433758
Orchidaceae,Cattleya,Cattleya labiata,-36.7,-9.404631
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-36.726081,-9.406567
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.710772,-9.404953
Orchidaceae,Prescottia,Prescottia stachyodes,-37.317747,-9.903858
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-36.722378,-9.433758
Orchidaceae,Prescottia,Prescottia oligantha,-36.726081,-9.406567
Orchidaceae,Polystachya,Polystachya concreta,-36.722378,-9.433758
Orchidaceae,Habenaria,Habenaria petalodes,-36.722378,-9.433758
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.722378,-9.433758
Orchidaceae,Isochilus,Isochilus linearis,-36.710772,-9.404953
Orchidaceae,Isochilus,Isochilus linearis,-36.726081,-9.406567
Orchidaceae,Prescottia,Prescottia oligantha,-36.722378,-9.433758
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.726081,-9.406567
Orchidaceae,Habenaria,Habenaria cryptophila,-36.722378,-9.433758
Orchidaceae,Gomesa,Gomesa barbata,-36.722378,-9.433758
Orchidaceae,Habenaria,Habenaria goyazensis,-36.722378,-9.433758
Orchidaceae,Vanilla,Vanilla palmarum,-38.952622,-9.7321
Orchidaceae,Catasetum,Catasetum uncatum,-38.566958,-9.437111
Orchidaceae,Notylia,Notylia inversa,-36.326497,-8.294119
Orchidaceae,Vanilla,Vanilla palmarum,-40.324027,-10.412972
Orchidaceae,Vanilla,Vanilla palmarum,-41.99722,-12.18306
Orchidaceae,Sacoila,Sacoila hassleri,-41.99722,-12.18306
Orchidaceae,Gomesa,Gomesa barbata,-39.32528,-5.40278
Orchidaceae,Gomesa,Gomesa blanchetii,-41.99722,-12.18306
Orchidaceae,Aspidogyne,Aspidogyne rosea,-41.99722,-12.18306
Orchidaceae,Habenaria,Habenaria trifida,-41.99722,-12.18306
Orchidaceae,Habenaria,Habenaria parviflora,-41.99722,-12.18306
Orchidaceae,Habenaria,Habenaria gracilis,-39.32528,-5.40278
Orchidaceae,Epistephium,Epistephium williamsii,-41.99722,-12.18306
Orchidaceae,Epidendrum,Epidendrum saxatile,-41.99722,-12.18306
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.99722,-12.18306
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-41.99722,-12.18306
Orchidaceae,Cyrtopodium,Cyrtopodium blanchetii,-41.99722,-12.18306
Orchidaceae,Oncidium,NA,-41.9,-13.283333
Orchidaceae,Encyclia,NA,-41.366667,-13.366667
Orchidaceae,Gomesa,Gomesa sincorana,-41.366667,-13.366667
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.719725,-9.430547
Orchidaceae,Prescottia,Prescottia oligantha,-36.719725,-9.430547
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-39.568611,-7.994167
Orchidaceae,Eulophia,Eulophia maculata,-39.568611,-7.994167
Orchidaceae,Epidendrum,NA,-39.568611,-7.994167
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-39.568611,-7.994167
Orchidaceae,Anathallis,NA,-41.207222,-11.207778
Orchidaceae,Habenaria,Habenaria alpestris,-41.207222,-11.207778
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.207222,-11.207778
Orchidaceae,Eulophia,Eulophia maculata,-41.073333,-3.6225
Orchidaceae,Gomesa,Gomesa barbata,-40.984444,-3.650583
Orchidaceae,Pabstiella,Pabstiella trifida,-38.971167,-4.206028
Orchidaceae,Trichocentrum,Trichocentrum fuscum,-38.971167,-4.206028
Orchidaceae,Polystachya,Polystachya concreta,-38.971169,-4.206028
Orchidaceae,Pabstiella,Pabstiella trifida,-38.933056,-4.297167
